PING 2001:da8:aaae::231(2001:da8:aaae::231) 56 data bytes
64 bytes from 2001:da8:aaae::231: icmp_seq=57 ttl=61 time=14.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=58 ttl=61 time=16.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=59 ttl=61 time=166 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=60 ttl=61 time=7.27 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=61 ttl=61 time=56.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=62 ttl=61 time=12.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=63 ttl=61 time=25.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=64 ttl=61 time=7.68 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=65 ttl=61 time=8.30 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=66 ttl=61 time=18.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=67 ttl=61 time=178 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=68 ttl=61 time=13.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=69 ttl=61 time=16.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=70 ttl=61 time=14.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=71 ttl=61 time=66.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=72 ttl=61 time=36.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=73 ttl=61 time=19.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=74 ttl=61 time=95.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=75 ttl=61 time=73.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=76 ttl=61 time=161 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=77 ttl=61 time=41.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=78 ttl=61 time=62.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=79 ttl=61 time=6.82 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=80 ttl=61 time=112 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=81 ttl=61 time=25.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=82 ttl=61 time=110 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=83 ttl=61 time=15.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=84 ttl=61 time=15.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=85 ttl=61 time=73.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=86 ttl=61 time=13.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=87 ttl=61 time=25.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=88 ttl=61 time=40.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=89 ttl=61 time=61.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=90 ttl=61 time=17.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=91 ttl=61 time=19.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=92 ttl=61 time=27.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=93 ttl=61 time=70.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=94 ttl=61 time=74.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=95 ttl=61 time=27.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=96 ttl=61 time=54.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=97 ttl=61 time=7.14 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=98 ttl=61 time=60.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=99 ttl=61 time=75.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=100 ttl=61 time=6.82 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=101 ttl=61 time=45.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=102 ttl=61 time=17.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=103 ttl=61 time=9.49 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=104 ttl=61 time=34.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=105 ttl=61 time=19.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=106 ttl=61 time=15.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=107 ttl=61 time=45.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=108 ttl=61 time=13.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=109 ttl=61 time=11.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=110 ttl=61 time=27.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=111 ttl=61 time=1374 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=112 ttl=61 time=368 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=113 ttl=61 time=23.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=114 ttl=61 time=70.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=115 ttl=61 time=104 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=116 ttl=61 time=29.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=117 ttl=61 time=59.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=118 ttl=61 time=57.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=119 ttl=61 time=232 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=120 ttl=61 time=7.69 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=121 ttl=61 time=10.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=122 ttl=61 time=26.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=123 ttl=61 time=209 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=124 ttl=61 time=12.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=125 ttl=61 time=353 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=126 ttl=61 time=60.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=127 ttl=61 time=25.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=128 ttl=61 time=269 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=129 ttl=61 time=6.91 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=130 ttl=61 time=50.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=131 ttl=61 time=16.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=132 ttl=61 time=36.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=133 ttl=61 time=16.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=134 ttl=61 time=45.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=135 ttl=61 time=22.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=136 ttl=61 time=180 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=137 ttl=61 time=6.31 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=138 ttl=61 time=31.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=139 ttl=61 time=37.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=140 ttl=61 time=20.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=141 ttl=61 time=37.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=142 ttl=61 time=21.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=143 ttl=61 time=45.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=144 ttl=61 time=271 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=145 ttl=61 time=43.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=146 ttl=61 time=7.58 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=147 ttl=61 time=119 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=148 ttl=61 time=12.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=149 ttl=61 time=186 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=150 ttl=61 time=38.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=151 ttl=61 time=15.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=152 ttl=61 time=196 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=153 ttl=61 time=5.36 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=154 ttl=61 time=87.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=155 ttl=61 time=70.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=156 ttl=61 time=92.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=157 ttl=61 time=38.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=158 ttl=61 time=290 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=159 ttl=61 time=46.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=160 ttl=61 time=50.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=161 ttl=61 time=22.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=162 ttl=61 time=36.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=163 ttl=61 time=16.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=164 ttl=61 time=49.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=165 ttl=61 time=13.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=166 ttl=61 time=197 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=167 ttl=61 time=21.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=168 ttl=61 time=28.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=169 ttl=61 time=19.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=170 ttl=61 time=15.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=171 ttl=61 time=1285 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=172 ttl=61 time=281 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=173 ttl=61 time=19.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=174 ttl=61 time=13.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=175 ttl=61 time=13.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=176 ttl=61 time=53.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=177 ttl=61 time=48.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=178 ttl=61 time=8.81 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=179 ttl=61 time=53.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=180 ttl=61 time=30.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=181 ttl=61 time=19.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=182 ttl=61 time=33.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=183 ttl=61 time=107 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=184 ttl=61 time=194 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=185 ttl=61 time=21.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=186 ttl=61 time=200 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=187 ttl=61 time=6.51 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=188 ttl=61 time=13.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=189 ttl=61 time=53.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=190 ttl=61 time=85.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=191 ttl=61 time=201 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=192 ttl=61 time=97.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=193 ttl=61 time=28.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=194 ttl=61 time=512 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=195 ttl=61 time=26.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=196 ttl=61 time=5.30 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=197 ttl=61 time=17.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=198 ttl=61 time=40.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=199 ttl=61 time=44.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=200 ttl=61 time=59.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=201 ttl=61 time=5.25 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=202 ttl=61 time=22.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=203 ttl=61 time=62.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=204 ttl=61 time=23.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=205 ttl=61 time=303 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=206 ttl=61 time=8.05 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=207 ttl=61 time=38.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=208 ttl=61 time=13.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=209 ttl=61 time=48.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=210 ttl=61 time=8.58 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=211 ttl=61 time=114 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=212 ttl=61 time=20.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=213 ttl=61 time=28.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=214 ttl=61 time=6.19 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=215 ttl=61 time=123 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=216 ttl=61 time=48.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=217 ttl=61 time=71.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=218 ttl=61 time=30.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=219 ttl=61 time=10.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=220 ttl=61 time=17.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=221 ttl=61 time=8.25 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=222 ttl=61 time=21.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=223 ttl=61 time=79.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=224 ttl=61 time=19.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=225 ttl=61 time=9.71 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=226 ttl=61 time=6.27 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=227 ttl=61 time=31.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=228 ttl=61 time=9.23 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=229 ttl=61 time=22.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=230 ttl=61 time=34.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=231 ttl=61 time=1212 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=232 ttl=61 time=210 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=233 ttl=61 time=18.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=234 ttl=61 time=292 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=235 ttl=61 time=18.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=236 ttl=61 time=66.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=237 ttl=61 time=5.66 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=238 ttl=61 time=7.63 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=239 ttl=61 time=71.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=240 ttl=61 time=13.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=241 ttl=61 time=6.39 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=242 ttl=61 time=11.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=243 ttl=61 time=31.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=244 ttl=61 time=28.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=245 ttl=61 time=30.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=246 ttl=61 time=8.47 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=247 ttl=61 time=127 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=248 ttl=61 time=13.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=249 ttl=61 time=14.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=250 ttl=61 time=82.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=251 ttl=61 time=118 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=252 ttl=61 time=9.05 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=253 ttl=61 time=81.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=254 ttl=61 time=71.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=255 ttl=61 time=14.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=256 ttl=61 time=125 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=257 ttl=61 time=45.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=258 ttl=61 time=59.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=259 ttl=61 time=30.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=260 ttl=61 time=67.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=261 ttl=61 time=25.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=262 ttl=61 time=11.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=263 ttl=61 time=19.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=264 ttl=61 time=12.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=265 ttl=61 time=282 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=266 ttl=61 time=19.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=267 ttl=61 time=52.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=273 ttl=61 time=15.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=274 ttl=61 time=143 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=275 ttl=61 time=9.53 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=276 ttl=61 time=35.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=277 ttl=61 time=55.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=278 ttl=61 time=55.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=279 ttl=61 time=217 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=280 ttl=61 time=46.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=281 ttl=61 time=17.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=282 ttl=61 time=8.61 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=283 ttl=61 time=60.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=284 ttl=61 time=15.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=285 ttl=61 time=24.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=286 ttl=61 time=87.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=287 ttl=61 time=5.01 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=288 ttl=61 time=9.66 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=289 ttl=61 time=10.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=290 ttl=61 time=166 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=291 ttl=61 time=1129 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=292 ttl=61 time=128 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=293 ttl=61 time=46.0 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=294 ttl=61 time=4.42 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=295 ttl=61 time=202 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=296 ttl=61 time=21.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=297 ttl=61 time=10.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=298 ttl=61 time=5.72 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=299 ttl=61 time=33.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=300 ttl=61 time=13.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=301 ttl=61 time=12.8 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=302 ttl=61 time=19.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=303 ttl=61 time=180 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=304 ttl=61 time=28.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=305 ttl=61 time=5.90 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=306 ttl=61 time=105 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=307 ttl=61 time=28.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=308 ttl=61 time=84.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=309 ttl=61 time=46.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=310 ttl=61 time=11.3 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=311 ttl=61 time=12.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=312 ttl=61 time=18.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=313 ttl=61 time=57.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=314 ttl=61 time=197 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=315 ttl=61 time=8.92 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=316 ttl=61 time=44.9 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=317 ttl=61 time=17.6 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=318 ttl=61 time=28.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=319 ttl=61 time=7.56 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=320 ttl=61 time=9.29 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=321 ttl=61 time=7.30 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=322 ttl=61 time=23.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=323 ttl=61 time=51.2 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=324 ttl=61 time=58.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=325 ttl=61 time=21.5 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=326 ttl=61 time=22.7 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=327 ttl=61 time=40.4 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=328 ttl=61 time=8.04 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=329 ttl=61 time=20.1 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=330 ttl=61 time=4.36 ms
64 bytes from 2001:da8:aaae::231: icmp_seq=331 ttl=61 time=11.3 ms
